CAND_ID,CAND_NAME,state,lname,fname,minitial,bioguide_id,thomas_id,NodeID,Party,Party_encode
H6IN08210,"ELLSWORTH, BRAD",IN,ELLSWORTH,BRAD,,,1851,944,Democrat,1
S0IN00152,"ELLSWORTH, BRAD",IN,ELLSWORTH,BRAD,,,1851,944,Democrat,1
H2IL05092,"EMANUEL, RAHM",IL,EMANUEL,RAHM,,,1725,945,Democrat,1
H2IL05092,"EMANUEL, RAHM ISRAEL",IL,EMANUEL,RAHM,ISRAEL,,1725,945,Democrat,1
H0MO10018,"EMERSON, BILL",MO,EMERSON,BILL,,,342,946,,
H0MO10018,"EMERSON, N WILLIAM",MO,EMERSON,N,WILLIAM,,342,946,,
H0MO10018,"EMERSON, NORVEL WILLIAM",MO,EMERSON,NORVEL,WILLIAM,,342,946,,
H0MO10018,"EMERSON, NORVELL WILLIAM",MO,EMERSON,NORVELL,WILLIAM,,342,946,,
H6MO08084,"EMERSON, JOANN",MO,EMERSON,JOANN,,,342,946,,
H6MO08084,"EMERSON, JO ANN",MO,EMERSON,JO,ANN,,1481,947,,
H6MO08084,"EMERSON, JO ANN H",MO,EMERSON,JO,ANN H,,1481,947,,
H6MO08084,"EMERSON, JO ANN HERMANN",MO,EMERSON,JO,ANN HERMANN,,1481,947,,
H6ME01025,"EMERY, DAVID F",ME,EMERY,DAVID,F,,343,948,,
S2ME00018,"EMERY, DAVID F",ME,EMERY,DAVID,F,,343,948,,
H6OK06036,"ENGLISH, GLENN LEE JR",OK,ENGLISH,GLENN,LEE JR,,345,949,,
S0OK00206,"ENGLISH, PAUL",OK,ENGLISH,PAUL,,,345,949,,
H2AZ03020,"ENGLISH, KARAN",AZ,ENGLISH,KARAN,,,346,950,,
H2AZ03020,"ENGLISH, KARAN L",AZ,ENGLISH,KARAN,L,,346,950,,
H4PA21051,"ENGLISH, PHIL",PA,ENGLISH,PHIL,,,347,951,Republican,-1
H4PA21051,"ENGLISH, PHILIP",PA,ENGLISH,PHILIP,,,347,951,Republican,-1
H4PA21051,"ENGLISH, PHILIP S",PA,ENGLISH,PHILIP,S,,347,951,Republican,-1
H4PA21051,"ENGLISH, PHILIP S.",PA,ENGLISH,PHILIP,S.,,347,951,Republican,-1
H4NV01021,"ENSIGN, JOHN ERIC",NV,ENSIGN,JOHN,ERIC,,348,952,Republican,-1
S8NV00073,"ENSIGN, JOHN E",NV,ENSIGN,JOHN,E,,348,952,Republican,-1
S8NV00073,"ENSIGN, JOHN ERIC",NV,ENSIGN,JOHN,ERIC,,348,952,Republican,-1
H2IL12122,"ENYART, WILLIAM L JR",IL,ENYART,WILLIAM,L JR,,2125,953,,
H2IL12122,"ENYART, WILLIAM L. JR.",IL,ENYART,WILLIAM,L. JR.,,2125,953,,
H8IL23027,"ENYART, HUGH LLOYD",IL,ENYART,HUGH,LLOYD,,2125,953,,
H8MN01022,"ERDAHL, ARLEN",MN,ERDAHL,ARLEN,,,349,954,,
H2AL06019,"ERDREICH, BEN",AL,ERDREICH,BEN,,,350,955,,
H2AL06019,"ERDREICH, BENJAMIN L",AL,ERDREICH,BENJAMIN,L,,350,955,,
H2AL06019,"ERDREICH, BENJAMIN LEADER",AL,ERDREICH,BENJAMIN,LEADER,,350,955,,
H6IL14020,"ERLENBORN, JOHN N",IL,ERLENBORN,JOHN,N,,351,956,,
H6PA17039,"ERTEL, ALLEN E.",PA,ERTEL,ALLEN,E.,,352,957,,
H4MS02084,"ESPY, HENRY W",MS,ESPY,HENRY,W,,356,958,Democrat,1
H6MS02014,"ESPY, ALPHONSO MICHAEL",MS,ESPY,ALPHONSO,MICHAEL,,356,958,Democrat,1
H6MS02139,"ESPY, CHUCK",MS,ESPY,CHUCK,,,356,958,Democrat,1
H6NC02080,"ETHERIDGE, BOB",NC,ETHERIDGE,BOB,,,1482,959,,
H6NC02080,"ETHERIDGE, BOBBY",NC,ETHERIDGE,BOBBY,,,1482,959,,
H0GA09022,"EVANS, MIKE ALLEN",GA,EVANS,MIKE,ALLEN,,357,960,,
H6GA08062,"EVANS, BILLY LEE",GA,EVANS,BILLY,LEE,,357,960,,
H0IA03022,"EVANS, THOMAS COOPER",IA,EVANS,THOMAS,COOPER,,358,961,,
H4WA01027,"EVANS, MICHAEL BROCK",WA,EVANS,MICHAEL,BROCK,,1327,962,,
S4WA00029,"EVANS, DANIEL JACKSON",WA,EVANS,DANIEL,JACKSON,,1327,962,,
H0IN04089,"EVANS, CHARLES RAY",IN,EVANS,CHARLES,RAY,,359,963,,
H6IN06032,"EVANS, DAVID WALTER",IN,EVANS,DAVID,WALTER,,359,963,,
H2IL08112,"EVANS, RICHARD",IL,EVANS,RICHARD,,,361,964,,
H2IL19010,"EVANS, LANE",IL,EVANS,LANE,,,361,964,,
H2IL19010,"EVANS, LANE A",IL,EVANS,LANE,A,,361,964,,
H2IL19010,"EVANS, LANE ALLAN",IL,EVANS,LANE,ALLAN,,361,964,,
H2IL19010,"EVANS, LANE ALLEN",IL,EVANS,LANE,ALLEN,,361,964,,
H8IL01056,"EVANS, STEPHEN J",IL,EVANS,STEPHEN,J,,361,964,,
H8VI00030,"EVANS, MELVIN H.",VI,EVANS,MELVIN,H.,,362,965,,
H6DE00099,"EVANS, THOMAS BEVERLY JR",DE,EVANS,THOMAS,BEVERLY JR,,363,966,,
H2AL02067,"EVERETT, R TERRY",AL,EVERETT,R,TERRY,,364,967,,
H2AL02067,"EVERETT, ROBERT TERRY",AL,EVERETT,ROBERT,TERRY,,364,967,,
H2AL02067,"EVERETT, TERRY",AL,EVERETT,TERRY,,,364,967,,
H0IL15046,"EWING, SAMUEL Y",IL,EWING,SAMUEL,Y,,366,968,,
H2IL15034,"EWING, THOMAS W",IL,EWING,THOMAS,W,,366,968,,
H2IL15034,"EWING, THOMAS WILLIAM",IL,EWING,THOMAS,WILLIAM,,366,968,,
S8NE00026,"EXON, J JAMES",NE,EXON,J,JAMES,,1328,969,,
S2NC00018,"FAIRCLOTH, DUNCAN M",NC,FAIRCLOTH,DUNCAN,M,,1329,970,,
S2NC00018,"FAIRCLOTH, DUNCAN MCLAUCHLIN",NC,FAIRCLOTH,DUNCAN,MCLAUCHLIN,,1329,970,,
H0AS00018,"FALEOMAVAEGA, ENI",AS,FALEOMAVAEGA,ENI,,,367,971,,
H0AS00018,"FALEOMAVAEGA, ENI F H",AS,FALEOMAVAEGA,ENI,F H,,367,971,,
H0AS00018,"FALEOMAVAEGA, ENI FA'AUA'A HUNKIN",AS,FALEOMAVAEGA,ENI,FA'AUA'A HUNKIN,,367,971,,
H0AS00018,"FALEOMAVAEGA, ENI FAAUAA HUNKIN",AS,FALEOMAVAEGA,ENI,FAAUAA HUNKIN,,367,971,,
H6OK05160,"FALLIN, MARY C",OK,FALLIN,MARY,C,,1872,972,Republican,-1
H6OK05160,"FALLIN, MARY C.",OK,FALLIN,MARY,C.,,1872,972,Republican,-1
H6IL05010,"FARY, JOHN G",IL,FARY,JOHN,G,,369,973,,
H6FL15044,"FASCELL, DANTE B",FL,FASCELL,DANTE,B,,370,974,,
H6FL15044,"FASCELL, DANTE B.",FL,FASCELL,DANTE,B.,,370,974,,
H6DC00022,"FAUNTROY, WALTER E",DC,FAUNTROY,WALTER,E,,372,975,,
H6DC00022,"FAUNTROY, WALTER EDWARD",DC,FAUNTROY,WALTER,EDWARD,,372,975,,
H4IL13019,"FAWELL, THOMAS WILLIAM",IL,FAWELL,THOMAS,WILLIAM,,373,976,,
H4IL13043,"FAWELL, HARRIS W",IL,FAWELL,HARRIS,W,,373,976,,
H4IL17077,"FAWELL, WILLIAM W",IL,FAWELL,WILLIAM,W,,373,976,,
H8CA04053,"FAZIO, VIC",CA,FAZIO,VIC,,,374,977,,
H8CA04053,"FAZIO, VICTOR",CA,FAZIO,VICTOR,,,374,977,,
H8CA04053,"FAZIO, VICTOR H",CA,FAZIO,VICTOR,H,,374,977,,
H8CA04053,"FAZIO, VICTOR HERBERT",CA,FAZIO,VICTOR,HERBERT,,374,977,,
H2FL00250,"FEENEY, TOM",FL,FEENEY,TOM,,,1716,978,Republican,-1
H2OH19048,"FEIGHAN, EDWARD F",OH,FEIGHAN,EDWARD,F,,375,979,,
H2OH19048,"FEIGHAN, EDWARD FARRELL",OH,FEIGHAN,EDWARD,FARRELL,,375,979,,
H4OH10050,"FEIGHAN, WILLIAM M",OH,FEIGHAN,WILLIAM,M,,375,979,,
S8WI00026,"FEINGOLD, RUSSELL D",WI,FEINGOLD,RUSSELL,D,,1331,980,Democrat,1
S8WI00026,"FEINGOLD, RUSSELL DANA",WI,FEINGOLD,RUSSELL,DANA,,1331,980,Democrat,1
H6NJ05031,"FENWICK, MILLICENT",NJ,FENWICK,MILLICENT,,,376,981,,
S2NJ00064,"FENWICK, MILLICENT",NJ,FENWICK,MILLICENT,,,376,981,,
H8NJ06118,"FERGUSON, MICHAEL A",NJ,FERGUSON,MICHAEL,A,,1659,982,Republican,-1
H8NJ06118,"FERGUSON, MIKE",NJ,FERGUSON,MIKE,,,1659,982,Republican,-1
H8NY09034,"FERRARO, GERALDINE A",NY,FERRARO,GERALDINE,A,,377,983,,
S2NY00119,"FERRARO, GERALDINE",NY,FERRARO,GERALDINE,,,377,983,,
S2NY00119,"FERRARO, GERALDINE A",NY,FERRARO,GERALDINE,A,,377,983,,
H0CA21013,"FIEDLER, BOBBI",CA,FIEDLER,BOBBI,,,378,984,,
S6CA00105,"FIEDLER, BOBBI",CA,FIEDLER,BOBBI,,,378,984,,
H0LA08025,"FIELDS, CLEO",LA,FIELDS,CLEO,,,379,985,Democrat,1
H0TX08020,"FIELDS, JACK",TX,FIELDS,JACK,,,380,986,,
H0TX08020,"FIELDS, JACK MILTON JR",TX,FIELDS,JACK,MILTON JR,,380,986,,
S4TX00144,"FIELDS, JACK M JR",TX,FIELDS,JACK,M JR,,380,986,,
H2CA50034,"FILNER, BOB",CA,FILNER,BOB,,,381,987,,
H6IL20027,"FINDLEY, PAUL",IL,FINDLEY,PAUL,,,382,988,,
H2OH19097,"FINGERHUT, ERIC D",OH,FINGERHUT,ERIC,D,,383,989,Democrat,1
S4OH00135,"FINGERHUT, ERIC D",OH,FINGERHUT,ERIC,D,,383,989,Democrat,1
H6NY25042,"FISH, HAMILTON JR",NY,FISH,HAMILTON,JR,,384,990,,
H8NY20064,"FISH, HAMILTON",NY,FISH,HAMILTON,,,384,990,,
H8NY20064,"FISH, HAMILTON JR",NY,FISH,HAMILTON,JR,,384,990,,
H6VA10019,"FISHER, JOSEPH L",VA,FISHER,JOSEPH,L,,385,991,,
H8VA08142,"FISHER, J. RON",VA,FISHER,J.,RON,,385,991,,
S2VA00076,"FISHER, JOSEPH L",VA,FISHER,JOSEPH,L,,385,991,,
H6IN02023,"FITHIAN, FLOYD J.",IN,FITHIAN,FLOYD,J.,,387,992,,
S2IN00034,"FITHIAN, FLOYD J",IN,FITHIAN,FLOYD,J,,387,992,,
H4IL08043,"FITZGERALD, PETER G",IL,FITZGERALD,PETER,G,,1571,993,Republican,-1
S8IL00082,"FITZGERALD, PETER G",IL,FITZGERALD,PETER,G,,1571,993,Republican,-1
H6NY06067,"FLAKE, FLOYD H",NY,FLAKE,FLOYD,H,,388,994,,
H4IL05114,"FLANAGAN, MICHAEL PATRICK",IL,FLANAGAN,MICHAEL,PATRICK,,389,995,Republican,-1
S8IL00090,"FLANAGAN, MICHAEL PATRICK",IL,FLANAGAN,MICHAEL,PATRICK,,389,995,Republican,-1
H6KY06085,"FLETCHER, (ERNIE) ERNEST L",KY,FLETCHER,(ERNIE),ERNEST L,,1563,996,,
H6KY06085,"FLETCHER, ERNEST LEE",KY,FLETCHER,ERNEST,LEE,,1563,996,,
H6AL05038,"FLIPPO, RONNIE G",AL,FLIPPO,RONNIE,G,,390,997,,
H6AL05038,"FLIPPO, RONNIE GENE",AL,FLIPPO,RONNIE,GENE,,390,997,,
H0PA11126,"FLOOD, STEPHEN L",PA,FLOOD,STEPHEN,L,,391,998,,
H6NJ01048,"FLORIO, JAMES J",NJ,FLORIO,JAMES,J,,392,999,,
H6NJ01048,"FLORIO, JAMES JOSEPH",NJ,FLORIO,JAMES,JOSEPH,,392,999,,
S8NJ00293,"FLORIO, JAMES J",NJ,FLORIO,JAMES,J,,392,999,,
H0PA01218,"FOGLIETTA, THOMAS M",PA,FOGLIETTA,THOMAS,M,,395,1000,,
H4FL16021,"FOLEY, MARK",FL,FOLEY,MARK,,,396,1001,Republican,-1
H4FL16021,"FOLEY, MARK A",FL,FOLEY,MARK,A,,396,1001,Republican,-1
H4FL16021,"FOLEY, MARK ADAM",FL,FOLEY,MARK,ADAM,,396,1001,Republican,-1
S4FL00231,"FOLEY, MARK",FL,FOLEY,MARK,,,396,1001,Republican,-1
H6WA05023,"FOLEY, THOMAS S",WA,FOLEY,THOMAS,S,,397,1002,,
H4NY01055,"FORBES, MICHAEL P",NY,FORBES,MICHAEL,P,,398,1003,,
H4NY01055,"FORBES, MICHAEL P CONGRESSMAN",NY,FORBES,MICHAEL,P CONGRESSMAN,,398,1003,,
H6TN08037,"FORD, HAROLD",TN,FORD,HAROLD,,,400,1004,,
H6TN08037,"FORD, HAROLD E",TN,FORD,HAROLD,E,,400,1004,,
H6TN09043,"FORD, HAROLD E JR",TN,FORD,HAROLD,E JR,,400,1004,,
H6TN09043,"FORD, HAROLD JR",TN,FORD,HAROLD,JR,,400,1004,,
H6TN09290,"FORD, JOE JR",TN,FORD,JOE,JR,,400,1004,,
H6TN09381,"FORD, JAKE",TN,FORD,JAKE,,,400,1004,,
H6TN09381,"FORD, NEWTON JAKE",TN,FORD,NEWTON,JAKE,,400,1004,,
H6TN09423,"FORD, JUSTIN",TN,FORD,JUSTIN,,,400,1004,,
S6TN00240,"FORD, HAROLD E JR",TN,FORD,HAROLD,E JR,,400,1004,,
S0KY00016,"FORD, WENDELL",KY,FORD,WENDELL,,,1334,1006,,
S0KY00016,"FORD, WENDELL H",KY,FORD,WENDELL,H,,1334,1006,,
S0KY00016,"FORD, WENDELL H.",KY,FORD,WENDELL,H.,,1334,1006,,
H6MI15036,"FORD, WILLIAM D",MI,FORD,WILLIAM,D,,401,1007,,
H6MI15036,"FORD, WILLIAM DAVID",MI,FORD,WILLIAM,DAVID,,401,1007,,
H6NJ06021,"FORSYTHE, EDWIN B",NJ,FORSYTHE,EDWIN,B,,402,1008,,
H4PR00079,"FORTUNO, LUIS",PR,FORTUNO,LUIS,,,1800,1009,Republican,-1
H8NY13028,"FOSSELLA, VITO",NY,FOSSELLA,VITO,,,1484,1010,Republican,-1
H8NY13028,"FOSSELLA, VITO J JR",NY,FOSSELLA,VITO,J JR,,1484,1010,Republican,-1
H8NY13028,"FOSSELLA, VITO MR.",NY,FOSSELLA,VITO,MR.,,1484,1010,Republican,-1
H6NC02023,"FOUNTAIN, L. H.",NC,FOUNTAIN,L.,H.,,403,1011,,
H2FL04070,"FOWLER, TILLIE K",FL,FOWLER,TILLIE,K,,404,1012,,
H2FL04070,"FOWLER, TILLIE KIDD",FL,FOWLER,TILLIE,KIDD,,404,1012,,
H6GA05142,"FOWLER, W WYCHE JR",GA,FOWLER,W,WYCHE JR,,405,1013,,
S6GA00051,"FOWLER, WYCHE JR",GA,FOWLER,WYCHE,JR,,405,1013,,
H2PA13052,"FOX, JON D",PA,FOX,JON,D,,406,1014,,
H2PA13052,"FOX, JON DAVID",PA,FOX,JON,DAVID,,406,1014,,
S6KS00148,"FRAHM, SHEILA",KS,FRAHM,SHEILA,,,1335,1015,,
H0MA04036,"FRANK, BARNEY",MA,FRANK,BARNEY,,,407,1016,,
H2MS02013,"FRANKLIN, WILLIAM WEBSTER",MS,FRANKLIN,WILLIAM,WEBSTER,,408,1017,,
H2NJ07119,"FRANKS, ROBERT D",NJ,FRANKS,ROBERT,D,,409,1018,,
S8NJ00335,"FRANKS, ROBERT D",NJ,FRANKS,ROBERT,D,,409,1018,,
H0CT05085,"FRANKS, GARY A",CT,FRANKS,GARY,A,,410,1019,,
S8CT00063,"FRANKS, GARY A",CT,FRANKS,GARY,A,,410,1019,,
H2VI00033,"FRAZER, VICTOR O",VI,FRAZER,VICTOR,O,,412,1020,,
H6MN03022,"FRENZEL, BILL",MN,FRENZEL,BILL,,,415,1021,,
H6MN03022,"FRENZEL, BILL CONGRESSMAN",MN,FRENZEL,BILL,CONGRESSMAN,,415,1021,,
H2NY04079,"FRISA, DANIEL",NY,FRISA,DANIEL,,,417,1022,Republican,-1
S4TN00153,"FRIST, BILL",TN,FRIST,BILL,,,1336,1023,,
S4TN00153,"FRIST, WILLIAM H",TN,FRIST,WILLIAM,H,,1336,1023,,
H6TX24057,"FROST, JONAS MARTIN",TX,FROST,JONAS,MARTIN,,419,1024,,
H6TX24057,"FROST, JONAS MARTIN III",TX,FROST,JONAS,MARTIN III,,419,1024,,
H6TX24057,"FROST, MARTIN",TX,FROST,MARTIN,,,419,1024,,
H4NC02051,"FUNDERBURK, DAVID B",NC,FUNDERBURK,DAVID,B,,421,1025,,
S6NC00027,"FUNDERBURK, DAVID BRITTON",NC,FUNDERBURK,DAVID,BRITTON,,421,1025,,
H6FL02026,"FUQUA, DON",FL,FUQUA,DON,,,422,1026,,
H2OR01042,"FURSE, ELIZABETH",OR,FURSE,ELIZABETH,,,423,1027,,
S6OR00144,"FURSE, ELIZABETH",OR,FURSE,ELIZABETH,,,423,1027,,
H4PR00012,"FUSTER, JAIME B",PR,FUSTER,JAIME,B,,424,1028,,
H6CA21028,"GALLEGLY, ELTON",CA,GALLEGLY,ELTON,,,425,1029,,
H6CA21028,"GALLEGLY, ELTON WILLIAM",CA,GALLEGLY,ELTON,WILLIAM,,425,1029,,
H2TX23124,"GALLEGO, PETE",TX,GALLEGO,PETE,,,2164,1030,Democrat,1
H0NJ14069,"GALLO, JORGE T",NJ,GALLO,JORGE,T,,426,1031,,
H4NJ11018,"GALLO, DEAN",NJ,GALLO,DEAN,,,426,1031,,
H4NJ11018,"GALLO, DEAN A",NJ,GALLO,DEAN,A,,426,1031,,
H4IA04048,"GANSKE, J GREG",IA,GANSKE,J,GREG,,428,1032,,
H4IA04048,"GANSKE, JOHN GREG",IA,GANSKE,JOHN,GREG,,428,1032,,
H4IA04048,"GANSKE, JOHN GREGORY",IA,GANSKE,JOHN,GREGORY,,428,1032,,
S0IA00077,"GANSKE, JOHN GREG",IA,GANSKE,JOHN,GREG,,428,1032,,
H0FL24130,"GARCIA, GEORGE THOMAS",FL,GARCIA,GEORGE,THOMAS,,2120,1033,Democrat,1
H2FL20076,"GARCIA, JUAN ELIEL",FL,GARCIA,JUAN,ELIEL,,2120,1033,Democrat,1
H2FL25034,"GARCIA, LUIS R JR",FL,GARCIA,LUIS,R JR,,2120,1033,Democrat,1
H4FL23076,"GARCIA, JUAN",FL,GARCIA,JUAN,,,2120,1033,Democrat,1
H6FL09237,"GARCIA, CARMELO",FL,GARCIA,CARMELO,,,2120,1033,Democrat,1
H8FL25015,"GARCIA, JOE",FL,GARCIA,JOE,,,2120,1033,Democrat,1
H8FL25015,"GARCIA, JOSE ANTONIO",FL,GARCIA,JOSE,ANTONIO,,2120,1033,Democrat,1
H4NY13084,"GARCIA, YOLANDA",NY,GARCIA,YOLANDA,,,429,1034,,
H6NY12107,"GARCIA, ELEANOR",NY,GARCIA,ELEANOR,,,429,1034,,
H8NY21013,"GARCIA, ROBERT",NY,GARCIA,ROBERT,,,429,1034,,
H8NY21013,"GARCIA, ROBERT 'BOB' CONGRESSMAN",NY,GARCIA,ROBERT,'BOB' CONGRESSMAN,,429,1034,,
H8NY21013,"GARCIA, ROBERT CONGRESSMAN",NY,GARCIA,ROBERT,CONGRESSMAN,,429,1034,,
H2UT01110,"GARN, KEVIN S",UT,GARN,KEVIN,S,,1338,1035,,
S4UT00027,"GARN, E J JAKE",UT,GARN,E,J JAKE,,1338,1035,,
S4UT00027,"GARN, E. J. JAKE",UT,GARN,E.,J. JAKE,,1338,1035,,
S4UT00027,"GARN, JAKE",UT,GARN,JAKE,,,1338,1035,,
H6PA20017,"GAYDOS, JOSEPH M",PA,GAYDOS,JOSEPH,M,,430,1036,,
H0CT02017,"GEJDENSON, SAM",CT,GEJDENSON,SAM,,,431,1037,,
H0CT02017,"GEJDENSON, SAMUEL",CT,GEJDENSON,SAMUEL,,,431,1037,,
H2PA17012,"GEKAS, GEORGE W",PA,GEKAS,GEORGE,W,,432,1038,,
H2PA17012,"GEKAS, GEORGE W (WILLIAM)",PA,GEKAS,GEORGE,W (WILLIAM),,432,1038,,
H6MO03119,"GEPHARDT, RICHARD A",MO,GEPHARDT,RICHARD,A,,433,1039,,
H6MO03119,"GEPHARDT, RICHARD ANDREW",MO,GEPHARDT,RICHARD,ANDREW,,433,1039,,
H6TX06062,"GEREN, PRESTON M ""PETE""",TX,GEREN,PRESTON,"M ""PETE""",,434,1040,,
H6TX06062,"GEREN, PRESTON M III",TX,GEREN,PRESTON,M III,,434,1040,,
H2PA06114,"GERLACH, JIM",PA,GERLACH,JIM,,,1743,1041,Republican,-1
H6CT03020,"GIAIMO, ROBERT N.",CT,GIAIMO,ROBERT,N.,,436,1042,,
H6NV02032,"GIBBONS, JAMES A",NV,GIBBONS,JAMES,A,,1485,1043,,
H6NV02156,"GIBBONS, DAWN",NV,GIBBONS,DAWN,,,1485,1043,,
H6FL07033,"GIBBONS, SAM M",FL,GIBBONS,SAM,M,,437,1044,,
H6AZ08038,"GIFFORDS, GABRIELLE",AZ,GIFFORDS,GABRIELLE,,,1831,1045,Democrat,1
H8MD01037,"GILCHREST, WAYNE T",MD,GILCHREST,WAYNE,T,,438,1046,,
H8MD01037,"GILCHREST, WAYNE THOMAS",MD,GILCHREST,WAYNE,THOMAS,,438,1046,,
H8OH05044,"GILLMOR, PAUL E",OH,GILLMOR,PAUL,E,,439,1047,,
H8OH05044,"GILLMOR, PAUL EUGENE",OH,GILLMOR,PAUL,EUGENE,,439,1047,,
H0NY07043,"GILMAN, PAUL",NY,GILMAN,PAUL,,,440,1048,,
H6NY26016,"GILMAN, BENJAMIN A",NY,GILMAN,BENJAMIN,A,,440,1048,,
H6NY26016,"GILMAN, BENJAMIN A CONGRESSMAN",NY,GILMAN,BENJAMIN,A CONGRESSMAN,,440,1048,,
H6NY26016,"GILMAN, BENJAMIN ARTHUR",NY,GILMAN,BENJAMIN,ARTHUR,,440,1048,,
H2GA11149,"GINGREY, J PHILLIP MD",GA,GINGREY,J,PHILLIP MD,,1720,1049,,
H2GA11149,"GINGREY, J. PHILLIP",GA,GINGREY,J.,PHILLIP,,1720,1049,,
H2GA11149,"GINGREY, PHIL REP.",GA,GINGREY,PHIL,REP.,,1720,1049,,
H2GA11149,"GINGREY, PHILLIP J.",GA,GINGREY,PHILLIP,J.,,1720,1049,,
S2GA00100,"GINGREY, J PHILLIP",GA,GINGREY,J,PHILLIP,,1720,1049,,
S2GA00100,"GINGREY, J PHILLIP MD",GA,GINGREY,J,PHILLIP MD,,1720,1049,,
H6GA06033,"GINGRICH, NEWT",GA,GINGRICH,NEWT,,,441,1050,,
H6GA06033,"GINGRICH, NEWTON L",GA,GINGRICH,NEWTON,L,,441,1050,,
H6GA06033,"GINGRICH, NEWTON LEROY",GA,GINGRICH,NEWTON,LEROY,,441,1050,,
H2GA01140,"GINN, RONALD BRYAN JR",GA,GINN,RONALD,BRYAN JR,,442,1051,,
H6GA01026,"GINN, RONALD ""BO""",GA,GINN,RONALD,"""BO""",,442,1051,,
S4OH00010,"GLENN, JOHN",OH,GLENN,JOHN,,,1339,1052,,
S4OH00010,"GLENN, JOHN H",OH,GLENN,JOHN,H,,1339,1052,,
H6KS04041,"GLICKMAN, DANIEL R",KS,GLICKMAN,DANIEL,R,,443,1053,,
H6KS04041,"GLICKMAN, DANIEL ROBERT",KS,GLICKMAN,DANIEL,ROBERT,,443,1053,,
S0AZ00053,"GOLDWATER, BARRY M",AZ,GOLDWATER,BARRY,M,,1340,1054,,
H6CA20020,"GOLDWATER, BARRY M JR",CA,GOLDWATER,BARRY,M JR,,444,1055,,
S2CA00039,"GOLDWATER, BARRY M JR",CA,GOLDWATER,BARRY,M JR,,444,1055,,
H0TX20017,"GONZALEZ, ANTHONY",TX,GONZALEZ,ANTHONY,,,1555,1056,,
H2TX14131,"GONZALEZ, ROBERTO F",TX,GONZALEZ,ROBERTO,F,,1555,1056,,
H4TX05044,"GONZALEZ, JOHN",TX,GONZALEZ,JOHN,,,1555,1056,,
H6TX15162,"GONZALEZ, VICENTE MR.",TX,GONZALEZ,VICENTE,MR.,,1555,1056,,
H6TX34031,"GONZALEZ, REY DR.",TX,GONZALEZ,REY,DR.,,1555,1056,,
H8TX20077,"GONZALEZ, CHARLES A",TX,GONZALEZ,CHARLES,A,,1555,1056,,
H8TX20077,"GONZALEZ, CHARLES A.",TX,GONZALEZ,CHARLES,A.,,1555,1056,,
H6TX20022,"GONZALEZ, HENRY B",TX,GONZALEZ,HENRY,B,,445,1057,,
H6VA05068,"GOODE, VIRGIL H JR",VA,GOODE,VIRGIL,H JR,,1486,1058,,
H6VA05068,"GOODE, VIRGIL H. JR.",VA,GOODE,VIRGIL,H. JR.,,1486,1058,,
S4VA00080,"GOODE, VIRGIL H JR",VA,GOODE,VIRGIL,H JR,,1486,1058,,
H6PA19043,"GOODLING, WILLIAM F",PA,GOODLING,WILLIAM,F,,447,1059,,
H4TN04015,"GORDON, BART",TN,GORDON,BART,,,448,1061,,
H4TN04015,"GORDON, BART REP",TN,GORDON,BART,REP,,448,1061,,
H4TN04015,"GORDON, BARTON J",TN,GORDON,BARTON,J,,448,1061,,
H4TN04015,"GORDON, BARTON JENNINGS",TN,GORDON,BARTON,JENNINGS,,448,1061,,
S6TN00158,"GORDON, HOUSTON",TN,GORDON,HOUSTON,,,448,1061,,
H0TN06299,"GORE, BRANDON ERIC",TN,GORE,BRANDON,ERIC,,449,1062,,
H6TN04036,"GORE, ALBERT JR",TN,GORE,ALBERT,JR,,449,1062,,
S4TN00039,"GORE, ALBERT JR",TN,GORE,ALBERT,JR,,449,1062,,
S0WA00019,"GORTON, SLADE",WA,GORTON,SLADE,,,1341,1063,,
H2FL14152,"GOSS, CHAUNCEY P",FL,GOSS,CHAUNCEY,P,,450,1064,,
H2FL14152,"GOSS, CHAUNCEY PORTER MR. II",FL,GOSS,CHAUNCEY,PORTER MR. II,,450,1064,,
H8FL13037,"GOSS, PORTER J",FL,GOSS,PORTER,J,,450,1064,,
H8FL13037,"GOSS, PORTER JOHNSTON",FL,GOSS,PORTER,JOHNSTON,,450,1064,,
H6OH01021,"GRADISON, WILLIS D JR",OH,GRADISON,WILLIS,D JR,,451,1065,,
S6FL00020,"GRAHAM, BOB",FL,GRAHAM,BOB,,,1342,1066,,
H8TX06027,"GRAMM, WILLIAM PHILIP",TX,GRAMM,WILLIAM,PHILIP,,453,1067,,
S6TX00040,"GRAMM, PHIL",TX,GRAMM,PHIL,,,453,1067,,
S6TX00040,"GRAMM, WILLIAM PHILIP",TX,GRAMM,WILLIAM,PHILIP,,453,1067,,
H2MN06081,"GRAMS, RODNEY",MN,GRAMS,RODNEY,,,454,1068,,
H2MN06081,"GRAMS, RODNEY D",MN,GRAMS,RODNEY,D,,454,1068,,
H6MN08112,"GRAMS, RODNEY DWIGHT",MN,GRAMS,RODNEY,DWIGHT,,454,1068,,
S4MN00213,"GRAMS, RODNEY",MN,GRAMS,RODNEY,,,454,1068,,
S4MN00213,"GRAMS, RODNEY DWIGHT",MN,GRAMS,RODNEY,DWIGHT,,454,1068,,
H6IA06014,"GRANDY, FRED",IA,GRANDY,FRED,,,455,1069,,
H6IA06014,"GRANDY, FREDERICK LAWRENCE",IA,GRANDY,FREDERICK,LAWRENCE,,455,1069,,
